Liga,Inning,Mitad Del Inning,Evento,Outs Antes De Jugada,Corredores Inicio De Jugada,Carreras Antes De Jugada,Carreras Anotadas En Jugada,Outs En Juego,Outs Despues De Jugada,Corredores Despues De Jugada,Carreras Despues De Jugada,Carreras Final Inning
SNB60,8,bottom,"R. Portal  sacrificio de Hit de rolling 3. Y. La Rosa  avanza a Segunda Base, ",0,1--,0,0,1,1,-2-,0,2
SNB60,8,bottom,A. Zamora  recibe Base por Bolas.,1,-2-,0,0,0,1,12-,0,2
SNB60,8,bottom,"O. Gonzalez  recibe Base por Bolas. A. Zamora  avanza a Segunda Base, ",1,12-,0,0,0,1,12-,0,2
SNB60,8,bottom,"R. Reyes  se embasa por FCH de rolling 52. O. Gonzalez  avanza a Segunda Base, A. Zamora  avanza a Tercera Base, ",1,12-,0,0,0,1,123,0,2
SNB60,8,bottom,"W. Pacheco  batea Sencillo de rolling al jardin central . R. Reyes  avanza a Tercera Base, O. Gonzalez  anota, A. Zamora  anota",1,123,0,2,0,1,1-3,2,2
SNB60,8,bottom,"Y. Vizcaino  es Out de rolling 43. W. Pacheco  avanza a Segunda Base, ",1,1-3,2,0,1,2,-23,2,2
SNB60,9,top,R. Valdes  batea Sencillo de rolling 1.,0,---,0,0,0,0,1--,0,1
SNB60,9,top,"A. Jimenez  batea Sencillo de rolling . R. Valdes  avanza a Tercera Base, ",0,1--,0,0,0,0,1-3,0,1
SNB60,9,top,"Y. Borroto  es Out de rolling 43. A. Jimenez  avanza a Segunda Base, R. Valdes  anota",0,1-3,0,1,1,1,-2-,1,1
SNB60,9,top,H. Morales  recibe Base por Bolas.,1,-2-,1,0,0,1,12-,1,1
SNB60,9,top,"R. Gonzalez  batea para Doble Play de rolling 6443. H. Morales  es Out, A. Jimenez  avanza a Tercera Base, ",1,12-,1,0,2,3,--3,1,1
SNB60,9,bottom,Y. Perez  se Poncha.,0,---,0,0,1,1,---,0,1
SNB60,9,bottom,M. Alonso  es Out de rolling 63.,1,---,0,0,1,2,---,0,1
SNB60,9,bottom,J. Miranda  batea Sencillo de rolling al jardin derecho .,2,---,0,0,0,2,1--,0,1
SNB60,9,bottom,"R. Portal  batea Sencillo de rolling 1. J. Miranda  avanza a 2B y llega a 3B por error no probabilidad de Out, ",2,1--,0,0,0,2,1-3,0,1
SNB60,9,bottom,"R. Acea  batea Sencillo de linea al jardin derecho. R. Portal  avanza a Tercera Base, J. Miranda  anota",2,1-3,0,1,0,2,1-3,1,1
SNB60,1,top,L. Martinez  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,1,top,A. Pozo  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,1,top,D. Laza  es Out de rolling 53.,2,---,0,0,1,3,---,0,0
SNB60,1,bottom,Y. Larduert  es Out de rolling 13.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,A. Quiala  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,1,bottom,D. Castro  batea Doble de fly al jardin izquierdo.,2,---,0,0,0,2,-2-,0,0
SNB60,1,bottom,Y. Alarcon  se Poncha.,2,-2-,0,0,1,3,-2-,0,0
SNB60,2,top,Y. Gonzalez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,2,top,J. Carabeo  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,2,top,O. Lavandera  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,2,bottom,Y. Alarcon  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,2,bottom,R. Vinales  batea Sencillo de linea al jardin derecho.,1,---,0,0,0,1,1--,0,0
SNB60,2,bottom,"D. Pena  es Out de rolling 43. R. Vinales  avanza a Segunda Base, ",1,1--,0,0,1,2,-2-,0,0
SNB60,2,bottom,A. De La Cruz  es Out de fly al jardin central.,2,-2-,0,0,1,3,-2-,0,0
SNB60,3,top,D. Oliva  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,3,top,Y. Corvo  batea Doble de fly al jardin derecho.,1,---,0,0,0,1,-2-,0,0
SNB60,3,top,"R. Ramos  es Out de rolling 3. Y. Corvo  avanza a Tercera Base, ",1,-2-,0,0,1,2,--3,0,0
SNB60,3,top,L. Martinez  es Out de rolling 13.,2,--3,0,0,1,3,--3,0,0
SNB60,3,bottom,D. Pena  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,1
SNB60,3,bottom,Y. Larduert  se Poncha.,1,---,0,0,1,2,---,0,1
SNB60,3,bottom,A. Quiala  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,1
SNB60,3,bottom,"D. Castro  recibe Base por Bolas. A. Quiala  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,1
SNB60,3,bottom,"Y. Alarcon  se embasa por Error probabilidad de Out de rolling 1. D. Castro  avanza a 3B por un error no probabilidad de Out o PB, A. Quiala  anota por un error no probabilidad de Out o PB, ",2,12-,0,1,0,2,1-3,1,1
SNB60,3,bottom,Y. Alarcon  es Out de rolling 53.,2,1-3,1,0,1,3,--3,1,1
SNB60,4,top,A. Pozo  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,4,top,D. Laza  batea Sencillo de rolling al jardin izquierdo .,1,---,0,0,0,1,1--,0,0
SNB60,4,top,"Y. Gonzalez  recibe Base por Bolas. D. Laza  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,0
SNB60,4,top,"J. Carabeo  batea para Doble Play de rolling 4663. Y. Gonzalez  es Out, ",1,12-,0,0,2,3,-2-,0,0
SNB60,4,bottom,R. Vinales  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,D. Pena  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,4,bottom,A. De La Cruz  es Out de fly al jardin central.,2,---,0,0,1,3,---,0,0
SNB60,5,top,O. Lavandera  se embasa por Error probabilidad de Out de rolling 5.,0,---,0,0,0,0,1--,0,0
SNB60,5,top,D. Oliva  es Out de fly al jardin izquierdo.,0,1--,0,0,1,1,1--,0,0
SNB60,5,top,"Y. Corvo  batea para Doble Play de rolling 4663. O. Lavandera  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,5,bottom,D. Pena  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,Y. Larduert  es Out de rolling 13.,1,---,0,0,1,2,---,0,0
SNB60,5,bottom,A. Quiala  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,6,top,R. Ramos  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,3
SNB60,6,top,"L. Martinez  batea Sencillo de rolling . R. Ramos  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,3
SNB60,6,top,"A. Pozo  batea Sencillo de rolling al jardin izquierdo . L. Martinez  avanza a Segunda Base, R. Ramos  avanza a Tercera Base, ",0,12-,0,0,0,0,123,0,3
SNB60,6,top,"D. Laza  batea Sencillo de rolling al jardin central . A. Pozo  avanza a Segunda Base, L. Martinez  anota, R. Ramos  anota",0,123,0,2,0,0,12-,2,3
SNB60,6,top,"Y. Gonzalez  recibe Base por Bolas. D. Laza  avanza a Segunda Base, A. Pozo  avanza a Tercera Base, ",0,12-,2,0,0,0,123,2,3
SNB60,6,top,J. Carabeo  conecta un Fly de sacrificio de fly al jardin izquierdo. A. Pozo  anota,0,123,2,1,1,1,12-,3,3
SNB60,6,top,"O. Lavandera  batea para Doble Play de rolling 4663. Y. Gonzalez  es Out, ",1,12-,3,0,2,3,-2-,3,3
SNB60,6,bottom,D. Castro  batea Sencillo de linea al jardin izquierdo.,0,---,0,0,0,0,1--,0,0
SNB60,6,bottom,Y. Alarcon  se Poncha.,0,1--,0,0,1,1,1--,0,0
SNB60,6,bottom,"Y. Alarcon  batea para Doble Play de rolling 4663. D. Castro  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,7,top,D. Oliva  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,7,top,Y. Corvo  es Out de rolling 53.,1,---,0,0,1,2,---,0,0
SNB60,7,top,R. Ramos  es Out de fly.,2,---,0,0,1,3,---,0,0
SNB60,7,bottom,R. Vinales  batea Sencillo de linea al jardin izquierdo.,0,---,0,0,0,0,1--,0,1
SNB60,7,bottom,"D. Pena  se embasa por FCH de rolling 54. R. Vinales  es Out, ",0,1--,0,0,1,1,1--,0,1
SNB60,7,bottom,"A. De La Cruz  batea Doble de fly al jardin izquierdo. D. Pena  avanza a Tercera Base, ",1,1--,0,0,0,1,-23,0,1
SNB60,7,bottom,D. Pena  es Out de fly al jardin izquierdo.,1,-23,0,0,1,2,-2-,0,1
SNB60,7,bottom,Y. Larduert  se Poncha.,2,--3,1,0,1,3,--3,1,1
SNB60,8,top,L. Martinez  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,1
SNB60,8,top,"A. Pozo  batea Sencillo de linea al jardin izquierdo. L. Martinez  avanza a Tercera Base, ",0,-2-,0,0,0,0,1-3,0,1
SNB60,8,top,D. Laza  se Poncha.,0,--3,1,0,1,1,--3,1,1
SNB60,8,top,Y. Gonzalez  recibe Base por Bolas Intencional.,1,--3,1,0,0,1,1-3,1,1
SNB60,8,top,J. Carabeo  es Out de fly.,1,1-3,1,0,1,2,1-3,1,1
SNB60,8,top,O. Lavandera  es Out de fly.,2,1-3,1,0,1,3,1-3,1,1
SNB60,8,bottom,A. Quiala  es Out de fly.,0,---,0,0,1,1,---,0,1
SNB60,8,bottom,D. Castro  conecta Jonron de fly al jardin izquierdo.,1,---,0,1,0,1,---,1,1
SNB60,8,bottom,Y. Alarcon  batea Sencillo de fly al jardin derecho.,1,---,1,0,0,1,1--,1,1
SNB60,8,bottom,"Y. Alarcon  batea para Doble Play de rolling 5443. Y. Alarcon  es Out, ",1,1--,1,0,2,3,---,1,1
SNB60,9,top,F. Alfonso  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,0
SNB60,9,top,Y. Corvo  es Out de fly al jardin central.,0,1--,0,0,1,1,1--,0,0
SNB60,9,top,"R. Ramos  sacrificio de Hit de rolling 13. F. Alfonso  avanza a Segunda Base, ",1,1--,0,0,1,2,-2-,0,0
SNB60,9,top,J. Hernandez  es Out de rolling 43.,2,--3,0,0,1,3,--3,0,0
SNB60,9,bottom,R. Vinales  es Out de fly.,0,---,0,0,1,1,---,0,1
SNB60,9,bottom,D. Pena  conecta Jonron de fly al jardin central.,1,---,0,1,0,1,---,1,1
SNB60,9,bottom,A. De La Cruz  es Out de fly al jardin derecho.,1,---,1,0,1,2,---,1,1
SNB60,9,bottom,D. Pena  es Out de linea al jardin central.,2,---,1,0,1,3,---,1,1
SNB60,10,top,A. Pozo  batea Sencillo de rolling al jardin izquierdo .,0,---,0,0,0,0,1--,0,3
SNB60,10,top,"D. Laza  batea Sencillo de rolling . A. Pozo  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,3
SNB60,10,top,"Y. Gonzalez  batea Sencillo de rolling al jardin izquierdo 72. D. Laza  avanza a Segunda Base, A. Pozo  avanza a 3B y es Out tratando de anotar, ",0,12-,0,0,1,1,12-,0,3
SNB60,10,top,D. Rodriguez  es Out de fly al jardin central.,1,12-,0,0,1,2,12-,0,3
SNB60,10,top,"O. Lavandera  conecta Jonron de linea al jardin izquierdo. Y. Gonzalez  anota, D. Laza  anota, ",2,12-,0,3,0,2,---,3,3
SNB60,10,top,F. Alfonso  es Out de rolling 63.,2,---,3,0,1,3,---,3,3
SNB60,10,bottom,A. Quiala  sacrificio de Hit de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,10,bottom,D. Castro  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,10,bottom,Y. Alarcon  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,1,top,J. Arencibia  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,1,top,R. Martinez  batea Sencillo de rolling al jardin central .,1,---,0,0,0,1,1--,0,0
SNB60,1,top,"L. Blanco  se embasa por FCH de rolling 64. R. Martinez  es Out, ",1,1--,0,0,1,2,1--,0,0
SNB60,1,top,W. Saavedra  es Out de rolling 13.,2,1--,0,0,1,3,1--,0,0
SNB60,1,bottom,L. Leyva  es Out de linea al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,N. Gonzalez  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,1,bottom,Y. Manduley  es Out de rolling 53.,2,---,0,0,1,3,---,0,0
SNB60,2,top,P. Rodriguez  batea Doble de linea al jardin izquierdo.,0,---,0,0,0,0,-2-,0,0
SNB60,2,top,R. Leon  es Out de rolling 63.,0,-2-,0,0,1,1,-2-,0,0
SNB60,2,top,E. Terry  se Poncha.,1,-2-,0,0,1,2,-2-,0,0
SNB60,2,top,O. Pena  es Out de rolling 63.,2,-2-,0,0,1,3,-2-,0,0
SNB60,2,bottom,J. Pena  se Poncha.,0,---,0,0,1,1,---,0,1
SNB60,2,bottom,P. Almeida  se Poncha.,1,---,0,0,1,2,---,0,1
SNB60,2,bottom,Y. Pacheco  batea Doble de fly al jardin central.,2,---,0,0,0,2,-2-,0,1
SNB60,2,bottom,"F. Aballe  batea Sencillo de linea al jardin derecho. Y. Pacheco  anota, ",2,-2-,0,1,0,2,1--,1,1
SNB60,2,bottom,M. Aguiar  es Out de fly.,2,1--,1,0,1,3,1--,1,1
SNB60,3,top,P. Duenas  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,3,top,J. Arencibia  batea Sencillo de rolling al jardin izquierdo .,1,---,0,0,0,1,1--,0,0
SNB60,3,top,"R. Martinez  batea Sencillo de rolling al jardin izquierdo . J. Arencibia  avanza a Tercera Base, ",1,1--,0,0,0,1,1-3,0,0
SNB60,3,top,"L. Blanco  batea para Doble Play de rolling 3663. R. Martinez  es Out, ",1,1-3,0,0,2,3,--3,0,0
SNB60,3,bottom,O. Lopez  se Poncha.,0,---,0,0,1,1,---,0,2
SNB60,3,bottom,L. Leyva  batea Sencillo de linea al jardin derecho.,1,---,0,0,0,1,1--,0,2
SNB60,3,bottom,"N. Gonzalez  batea Sencillo de rolling al jardin izquierdo . L. Leyva  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,2
SNB60,3,bottom,"Y. Manduley  batea Doble de rolling al jardin izquierdo . N. Gonzalez  avanza a Tercera Base, L. Leyva  anota, ",1,12-,0,1,0,1,-23,1,2
SNB60,3,bottom,J. Pena  recibe Base por Bolas Intencional.,1,-23,1,0,0,1,123,1,2
SNB60,3,bottom,"P. Almeida  se embasa por FCH de rolling 64. J. Pena  es Out, Y. Manduley  avanza a Tercera Base, N. Gonzalez  anota",1,123,1,1,1,2,1-3,2,2
SNB60,3,bottom,"Y. Pacheco  se embasa por FCH de rolling 64. P. Almeida  es Out, ",2,1-3,2,0,1,3,1-3,2,2
SNB60,4,top,W. Saavedra  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,4,top,P. Rodriguez  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,4,top,"R. Leon  es Out de rolling 53. P. Rodriguez  avanza a Segunda Base, ",1,1--,0,0,1,2,-2-,0,0
SNB60,4,top,E. Terry  es Out de linea.,2,-2-,0,0,1,3,-2-,0,0
SNB60,4,bottom,F. Aballe  batea Sencillo de linea al jardin izquierdo.,0,---,0,0,0,0,1--,0,2
SNB60,4,bottom,M. Aguiar  es Out de fly al jardin central.,0,1--,0,0,1,1,1--,0,2
SNB60,4,bottom,"O. Lopez  batea Doble de linea al jardin derecho. F. Aballe  anota, ",1,-2-,0,1,0,1,-2-,1,2
SNB60,4,bottom,"L. Leyva  es Out de rolling 43. O. Lopez  avanza a Tercera Base, ",1,-2-,1,0,1,2,--3,1,2
SNB60,4,bottom,N. Gonzalez  se embasa por Error probabilidad de Out de rolling 3. O. Lopez  anota por un error no probabilidad de Out o PB,2,--3,1,1,0,2,1--,2,2
SNB60,4,bottom,Y. Manduley  es Out de fly al jardin izquierdo.,2,1--,2,0,1,3,1--,2,2
SNB60,5,top,O. Pena  es Out de linea.,0,---,0,0,1,1,---,0,0
SNB60,5,top,P. Duenas  es Out de rolling 1.,1,---,0,0,1,2,---,0,0
SNB60,5,top,J. Arencibia  es Out de fly.,2,---,0,0,1,3,---,0,0
SNB60,5,bottom,J. Pena  es Out de linea.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,P. Almeida  es Out de fly al jardin derecho.,1,---,0,0,1,2,---,0,0
SNB60,5,bottom,Y. Pacheco  batea Sencillo de fly al jardin derecho.,2,---,0,0,0,2,1--,0,0
SNB60,6,top,R. Martinez  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,6,top,L. Blanco  es Out de rolling 13.,1,---,0,0,1,2,---,0,0
SNB60,6,top,W. Saavedra  recibe Pelotazo.,2,---,0,0,0,2,1--,0,0
SNB60,6,top,"P. Rodriguez  se embasa por FCH de rolling 46. W. Saavedra  es Out, ",2,1--,0,0,1,3,1--,0,0
SNB60,6,bottom,F. Aballe  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,6,bottom,M. Aguiar  es Out de fly al jardin derecho.,1,---,0,0,1,2,---,0,0
SNB60,6,bottom,O. Lopez  se embasa por Error probabilidad de Out de rolling 4.,2,---,0,0,0,2,1--,0,0
SNB60,6,bottom,L. Leyva  es Out de linea al jardin central.,2,1--,0,0,1,3,1--,0,0
SNB60,7,top,R. Leon  se Poncha.,0,---,0,0,1,1,---,0,1
SNB60,7,top,E. Terry  conecta Jonron de linea al jardin izquierdo.,1,---,0,1,0,1,---,1,1
SNB60,7,top,O. Pena  es Out de rolling 63.,1,---,1,0,1,2,---,1,1
SNB60,7,top,P. Duenas  es Out de fly al jardin central.,2,---,1,0,1,3,---,1,1
SNB60,7,bottom,N. Gonzalez  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,2
SNB60,7,bottom,Y. Manduley  batea Sencillo de rolling al jardin central .,1,---,0,0,0,1,1--,0,2
SNB60,7,bottom,"J. Pena  conecta Jonron de fly al jardin izquierdo. Y. Manduley  anota, ",1,1--,0,2,0,1,---,2,2
SNB60,7,bottom,M. Gorguet  batea Doble de fly al jardin central.,1,---,2,0,0,1,-2-,2,2
SNB60,7,bottom,"Y. Pacheco  es Out de fly al jardin izquierdo. M. Gorguet  es Out, ",1,-2-,2,0,2,3,---,2,2
SNB60,8,top,J. Arencibia  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,8,top,R. Martinez  se Poncha.,0,1--,0,0,1,1,1--,0,0
SNB60,8,top,L. Blanco  se Poncha.,1,1--,0,0,1,2,1--,0,0
SNB60,8,top,W. Saavedra  es Out de fly.,2,1--,0,0,1,3,1--,0,0
SNB60,8,bottom,F. Aballe  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,8,bottom,M. Aguiar  es Out de fly al jardin derecho.,1,---,0,0,1,2,---,0,0
SNB60,8,bottom,O. Lopez  es Out de rolling 43.,2,---,0,0,1,3,---,0,0
SNB60,9,top,P. Rodriguez  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,9,top,R. Leon  es Out de linea al jardin izquierdo.,1,---,0,0,1,2,---,0,0
SNB60,9,top,E. Terry  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,1,top,Y. Reyes  es Out de rolling 63.,0,---,0,0,1,1,---,0,0
SNB60,1,top,J. Jens  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,1,top,Y. Moreno  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,0
SNB60,1,top,D. Garcia  es Out de fly al jardin central.,2,1--,0,0,1,3,1--,0,0
SNB60,1,bottom,R. Santos  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,O. Abreu  es Out de fly al jardin central.,1,---,0,0,1,2,---,0,0
SNB60,1,bottom,G. Aviles  es Out de rolling 53.,2,---,0,0,1,3,---,0,0
SNB60,2,top,R. Proenza  batea Doble de rolling al jardin derecho .,0,---,0,0,0,0,-2-,0,1
SNB60,2,top,A. Cosme  recibe Base por Bolas.,0,-2-,0,0,0,0,12-,0,1
SNB60,2,top,"R. Ramos  es Out de rolling 13. A. Cosme  avanza a Segunda Base, R. Proenza  avanza a Tercera Base, ",0,12-,0,0,1,1,-23,0,1
SNB60,2,top,"J. Jimenez  es Out de rolling 63. A. Cosme  avanza a Tercera Base, R. Proenza  anota",1,-23,0,1,1,2,--3,1,1
SNB60,2,top,O. Pacheco  se Poncha.,2,--3,1,0,1,3,--3,1,1
SNB60,2,bottom,C. Benitez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,2,bottom,L. Cedeno  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,2,bottom,D. Garcia  se Poncha.,1,1--,0,0,1,2,1--,0,0
SNB60,2,bottom,Y. Milan  es Out de rolling 43.,2,1--,0,0,1,3,1--,0,0
SNB60,3,top,Y. Reyes  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,3,top,J. Jens  es Out de rolling al jardin derecho 43.,1,---,0,0,1,2,---,0,0
SNB60,3,top,Y. Moreno  es Out de rolling 13.,2,---,0,0,1,3,---,0,0
SNB60,3,bottom,A. Pestano  es Out de rolling 3.,0,---,0,0,1,1,---,0,0
SNB60,3,bottom,A. Sanchez  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,3,bottom,R. Santos  es Out de linea al jardin derecho.,2,---,0,0,1,3,---,0,0
SNB60,4,top,D. Garcia  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,4,top,R. Proenza  se Poncha.,1,---,0,0,1,2,---,0,0
SNB60,4,top,A. Cosme  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,4,bottom,O. Abreu  recibe Pelotazo.,0,---,0,0,0,0,1--,0,0
SNB60,4,bottom,G. Aviles  es Out de linea al jardin izquierdo.,0,1--,0,0,1,1,1--,0,0
SNB60,4,bottom,"C. Benitez  batea para Doble Play de rolling 6443. O. Abreu  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,5,top,R. Ramos  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,5,top,J. Jimenez  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,5,top,O. Pacheco  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,5,bottom,L. Cedeno  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,D. Garcia  se embasa por Error probabilidad de Out de rolling 6.,1,---,0,0,0,1,1--,0,0
SNB60,5,bottom,"Y. Milan  batea para Doble Play de rolling 4663. D. Garcia  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,6,top,Y. Reyes  batea Sencillo de linea al jardin izquierdo.,0,---,0,0,0,0,1--,0,0
SNB60,6,top,"J. Jens  sacrificio de Hit de rolling 34. Y. Reyes  avanza a Segunda Base, ",0,1--,0,0,1,1,-2-,0,0
SNB60,6,top,Y. Moreno  se Poncha.,1,-2-,0,0,1,2,-2-,0,0
SNB60,6,top,D. Garcia  es Out de rolling 13.,2,-2-,0,0,1,3,-2-,0,0
SNB60,6,bottom,A. Pestano  se Poncha.,0,---,0,0,1,1,---,0,2
SNB60,6,bottom,A. Sanchez  es Out de fly.,1,---,0,0,1,2,---,0,2
SNB60,6,bottom,R. Santos  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,2
SNB60,6,bottom,"O. Abreu  batea Sencillo de linea al jardin central. R. Santos  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,2
SNB60,6,bottom,"G. Aviles  batea Sencillo de linea al jardin central. O. Abreu  avanza a Segunda Base, R. Santos  anota, ",2,12-,0,1,0,2,12-,1,2
SNB60,6,bottom,"C. Benitez  batea Sencillo de rolling al jardin central . G. Aviles  avanza a Segunda Base, O. Abreu  anota, ",2,12-,1,1,0,2,12-,2,2
SNB60,6,bottom,"L. Cedeno  se embasa por FCH de rolling 5. G. Aviles  es Out, ",2,12-,2,0,1,3,1--,2,2
SNB60,7,top,R. Proenza  es Out de rolling 463.,0,---,0,0,1,1,---,0,0
SNB60,7,top,A. Cosme  es Out de rolling 53.,1,---,0,0,1,2,---,0,0
SNB60,7,top,R. Ramos  es Out de fly.,2,---,0,0,1,3,---,0,0
SNB60,7,bottom,D. Garcia  batea Sencillo de linea al jardin central.,0,---,0,0,0,0,1--,0,0
SNB60,7,bottom,Y. Milan  es Out de fly al jardin derecho.,0,1--,0,0,1,1,1--,0,0
SNB60,7,bottom,"A. Pestano  es Out de rolling 53. D. Garcia  avanza a Segunda Base, ",1,1--,0,0,1,2,-2-,0,0
SNB60,7,bottom,A. Sanchez  es Out de linea.,2,-2-,0,0,1,3,-2-,0,0
SNB60,8,top,J. Jimenez  batea Sencillo de linea al jardin izquierdo.,0,---,0,0,0,0,1--,0,0
SNB60,8,top,"O. Pacheco  se embasa por FCH de rolling 16. J. Jimenez  es Out, ",0,1--,0,0,1,1,1--,0,0
SNB60,8,top,Y. Reyes  es Out de fly al jardin derecho.,1,1--,0,0,1,2,1--,0,0
SNB60,8,top,J. Jens  es Out de fly.,2,1--,0,0,1,3,1--,0,0
SNB60,8,bottom,R. Santos  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,8,bottom,O. Abreu  batea Sencillo de fly al jardin derecho.,1,---,0,0,0,1,1--,0,0
SNB60,8,bottom,"G. Aviles  batea Sencillo de linea al jardin izquierdo. O. Abreu  avanza a Tercera Base, ",1,1--,0,0,0,1,1-3,0,0
SNB60,8,bottom,"C. Benitez  batea para Doble Play de rolling 6443. G. Aviles  es Out, ",1,1-3,0,0,2,3,--3,0,0
SNB60,9,top,Y. Moreno  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,2
SNB60,9,top,"D. Garcia  batea Sencillo de linea al jardin derecho. Y. Moreno  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,2
SNB60,9,top,"R. Proenza  batea Sencillo de linea al jardin derecho. D. Garcia  avanza a Segunda Base, Y. Moreno  anota, ",0,12-,0,1,0,0,12-,1,2
SNB60,9,top,"A. Cosme  sacrificio de Hit de rolling 34. R. Proenza  avanza a Segunda Base, D. Garcia  avanza a Tercera Base, ",0,12-,1,0,1,1,-23,1,2
SNB60,9,top,R. Ramos  recibe Base por Bolas Intencional.,1,-23,1,0,0,1,123,1,2
SNB60,9,top,J. Jimenez  se Poncha.,1,123,1,0,1,2,123,1,2
SNB60,9,top,"G. Garbey  batea Sencillo de rolling . R. Ramos  avanza a Segunda Base, R. Proenza  avanza a Tercera Base, D. Garcia  anota",2,123,1,1,0,2,123,2,2
SNB60,9,top,"Y. Reyes  se embasa por FCH de rolling 64. G. Garbey  es Out, ",2,123,2,0,1,3,123,2,2
SNB60,9,bottom,L. Cedeno  es Out de fly.,0,---,0,0,1,1,---,0,0
SNB60,9,bottom,R. Santos  batea Sencillo de rolling .,1,---,0,0,0,1,1--,0,0
SNB60,9,bottom,"G. Garcia  recibe Base por Bolas. R. Santos  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,0
SNB60,9,bottom,I. Prieto  es Out de fly al jardin izquierdo.,1,12-,0,0,1,2,12-,0,0
SNB60,9,bottom,"M. Gonzalez  recibe Base por Bolas. G. Garcia  avanza a Segunda Base, R. Santos  avanza a Tercera Base, ",2,12-,0,0,0,2,123,0,0
SNB60,9,bottom,R. Santos  se Poncha.,2,123,0,0,1,3,12-,0,0
SNB60,1,top,E. Rojas  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,2
SNB60,1,top,J. Hardy  es Out de fly al jardin izquierdo.,0,1--,0,0,1,1,1--,0,2
SNB60,1,top,D. Galvez  es Out de fly al jardin central.,1,1--,0,0,1,2,1--,0,2
