"equipo_local","equipo_visitante","fecha","hora","estadio","inning","bateando","parte_del_inning","evento","id_evento"
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ijv","top","J. Hardy  batea Sencillo de rolling .",2
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ijv","top","L. Rivera  continua bateando. J. Hardy  se roba Segunda Base, ",3
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ijv","top","L. Rivera  recibe Base por Bolas Intencional.",4
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ijv","top","L. Rojas  es Out de fly al jardin derecho.",5
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","Cambio de 3B Entra L. Rojas  - Sale Y. Viera ",0
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","Y. Urgelles  es Out de fly al jardin central.",1
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","Y. Guillen  es Out de rolling 23.",2
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","R. Acevedo  recibe Base por Bolas.",3
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","J. Aloma  batea Doble de linea al jardin izquierdo. R. Acevedo  avanza a Tercera Base, ",4
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","Cierre de actuacion del Lanzador #52 - J. Carbo  [ INN: 6.2, BE: 30, VB: 28, C: 5, CL: 5 ]",5
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","Cambio de Lanzador Entra M. Lastra ",6
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","L. Correa  batea Sencillo de rolling al jardin central . J. Aloma  anota, R. Acevedo  anota",7
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","Cierre de actuacion del Lanzador #26 - P. Hernandez  [ INN: 7.0, BE: 30, VB: 25, C: 4, CL: 4 ]",8
"Isla De La Juventud","Industriales","miercoles 07, octubre, 2020","12:00","Latinoamericano","7","ind","bottom","Cierre de actuacion del Lanzador #4 - M. Lastra  [ INN: 0.0, BE: 1, VB: 1, C: 0, CL: 0 ]",9
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","may","top","L. Martinez  batea Sencillo de linea al jardin central.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","may","top","J. Martinez  batea Sencillo de linea al jardin derecho. L. Martinez  avanza a Tercera Base, ",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","may","top","D. Laza  batea Sencillo de rolling al jardin central . J. Martinez  avanza a Segunda Base, L. Martinez  anota",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","may","top","Y. Gonzalez  se Poncha.",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","may","top","A. Pozo  es Out de fly al jardin central.",4
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","may","top","O. Lavandera  se Poncha.",5
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","mtz","bottom","E. Blanco  es Out de linea al jardin central.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","mtz","bottom","A. Medina  recibe Base por Bolas.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","mtz","bottom","J. Delgado  es Out de fly.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","1","mtz","bottom","J. Camero  se embasa por FCH de rolling 54. A. Medina  es Out, ",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","2","may","top","D. Oliva  recibe Base por Bolas.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","2","may","top","L. Fernandez  se Poncha.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","2","may","top","R. Ramos  se Poncha. D. Oliva  es Out cogido robando, ",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","2","mtz","bottom","Y. Santoya  es Out de rolling 43.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","2","mtz","bottom","W. Luis  batea Doble de fly al jardin central.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","2","mtz","bottom","Y. Duque  se embasa por Error probabilidad de Out de rolling 4. W. Luis  avanza a 3B y anota por error no  probabilidad de Out, ",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","2","mtz","bottom","A. Perez  batea para Doble Play de rolling 4663. Y. Duque  es Out, ",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","L. Martinez  batea Sencillo de rolling al jardin central .",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","J. Martinez  continua bateando. L. Martinez  se roba Segunda Base, ",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","J. Martinez  se Poncha.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","D. Laza  es Out de rolling 63.",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","Y. Gonzalez  recibe Base por Bolas.",4
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","A. Pozo  se embasa por Error probabilidad de Out y llega a 2B de fly al jardin derecho. Y. Gonzalez  avanza a Tercera Base, L. Martinez  anota por un error no probabilidad de Out o PB, ",5
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","O. Lavandera  batea Sencillo de fly al jardin central. A. Pozo  anota, Y. Gonzalez  anota",6
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","may","top","D. Oliva  es Out de rolling 43.",7
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","mtz","bottom","S. Menocal es Out de rolling 43.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","mtz","bottom","E. Blanco  es Out de rolling 3.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","mtz","bottom","A. Medina  batea Doble de linea al jardin derecho.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","3","mtz","bottom","J. Delgado  es Out de rolling 43.",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","may","top","L. Fernandez  es Out de rolling 63.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","may","top","R. Ramos  conecta Jonron de linea al jardin izquierdo.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","may","top","L. Martinez  batea Sencillo de linea al jardin central.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","may","top","J. Martinez  continua bateando. L. Martinez  se roba Segunda Base, ",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","may","top","J. Martinez  se Poncha.",4
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","may","top","D. Laza  es Out de fly.",5
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","mtz","bottom","J. Camero  es Out de rolling 53.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","mtz","bottom","Y. Santoya  es Out de rolling 13.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","4","mtz","bottom","W. Luis  es Out de fly al jardin central.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","5","may","top","Y. Gonzalez  se Poncha.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","5","may","top","A. Pozo  es Out de rolling 53.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","5","may","top","O. Lavandera  es Out de rolling 63.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","5","mtz","bottom","Y. Duque  es Out de fly al jardin izquierdo.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","5","mtz","bottom","A. Perez  es Out de fly al jardin derecho.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","5","mtz","bottom","S. Menocal batea Sencillo de rolling .",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","5","mtz","bottom","E. Blanco  se embasa por FCH de rolling 46. S. Menocal es Out, ",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","may","top","D. Oliva  es Out de rolling 13.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","may","top","L. Fernandez  se Poncha.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","may","top","R. Ramos  es Out de rolling 31.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","mtz","bottom","A. Medina  recibe Base por Bolas.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","mtz","bottom","J. Delgado  es Out de rolling 43. A. Medina  avanza a Segunda Base, ",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","mtz","bottom","J. Camero  es Out de rolling 53.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","mtz","bottom","Y. Santoya  batea Sencillo de rolling al jardin central . A. Medina  anota, ",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","mtz","bottom","W. Luis  batea Sencillo de linea al jardin izquierdo. Y. Santoya  avanza a Segunda Base, ",4
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","6","mtz","bottom","Y. Duque  continua bateando. Y. Santoya  es Out cogido robando, ",5
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","L. Martinez  recibe Base por Bolas.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","J. Martinez  continua bateando. L. Martinez  es Out cogido robando, ",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","J. Martinez  se Poncha.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","D. Laza  recibe Base por Bolas.",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","Cierre de actuacion del Lanzador #90 - N. Entenza  [ INN: 6.2, BE: 30, VB: 26, C: 5, CL: 2 ]",4
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","Cambio de Lanzador Entra H. Parra  - Sale N. Entenza ",5
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","Y. Gonzalez  continua bateando. D. Laza  se roba Segunda Base, ",6
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","Cambio de Receptor Entra R. Loredo  - Sale A. Perez ",7
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","Y. Gonzalez  recibe Base por Bolas Intencional.",8
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","may","top","A. Pozo  se embasa por FCH de rolling 54. Y. Gonzalez  es Out, ",9
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","mtz","bottom","Y. Duque  es Out de rolling 31.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","mtz","bottom","R. Loredo  se Poncha.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","mtz","bottom","S. Menocal batea Sencillo de linea al jardin central.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","7","mtz","bottom","E. Blanco  es Out de fly.",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","may","top","O. Lavandera  es Out de rolling 63.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","may","top","D. Oliva  es Out de rolling 43.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","may","top","L. Fernandez  es Out de linea al jardin derecho.",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","A. Medina  es Out de rolling 53.",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","J. Delgado  batea Sencillo de linea al jardin derecho.",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","J. Camero  batea Sencillo de linea al jardin izquierdo. J. Delgado  avanza a Segunda Base, ",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","Y. Santoya  recibe Base por Bolas. J. Camero  avanza a Segunda Base, J. Delgado  avanza a Tercera Base, ",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","W. Luis  se Poncha.",4
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","Y. Duque  batea Sencillo de fly al jardin derecho. Y. Santoya  avanza a Segunda Base, J. Camero  anota, J. Delgado  anota",5
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","Cambio a la Ofensiva en el Turno 7 Entra E. Tamayo  - Sale S. Menocal",6
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","A. Sanchez  batea Doble de linea al jardin central. Y. Duque  anota, Y. Santoya  anota, ",7
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","Cierre de actuacion del Lanzador #20 - Y. Martinez  [ INN: 7.2, BE: 35, VB: 32, C: 6, CL: 5 ]",8
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","Cambio de Lanzador Entra A. Alvarez  - Sale Y. Martinez ",9
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","8","mtz","bottom","J. Vazquez  se Poncha.",10
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","top","Cierre de actuacion del Lanzador #98 - H. Parra  [ INN: 1.1, BE: 5, VB: 4, C: 0, CL: 0 ]",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","top","Cambio de Lanzador Entra D. Mena  - Sale H. Parra , Cambio de SS Entra J. Martinez  - Sale S. Menocal",1
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","top","Cambio de Receptor Entra E. Hernandez  - Sale R. Loredo , Cambio de LF Entra Y. Camejo  - Sale J. Camero ",2
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","top","R. Ramos  es Out de rolling 43.",3
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","top","L. Martinez  es Out de rolling 43.",4
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","top","J. Carabeo  es Out de rolling 13.",5
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","bottom","Cierre de actuacion del Lanzador #18 - D. Mena  [ INN: 1.0, BE: 3, VB: 3, C: 0, CL: 0 ]",0
"Mayabeque","Matanzas","miercoles 07, octubre, 2020","15:00","Victoria de Giron","9","may","bottom","Cierre de actuacion del Lanzador #63 - A. Alvarez  [ INN: 0.1, BE: 1, VB: 1, C: 0, CL: 0 ]",1
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","vcl","top","R. Portal  es Out de fly al jardin derecho.",0
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","vcl","top","A. Zamora  es Out de rolling 63.",1
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","vcl","top","Y. Vizcaino  conecta Jonron de fly al jardin derecho.",2
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","vcl","top","Y. Perez  es Out de fly.",3
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","cfg","bottom","C. Prieto  es Out de rolling 63.",0
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","cfg","bottom","L. Gonzalez  recibe Base por Bolas.",1
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","cfg","bottom","D. Perez  continua bateando. L. Gonzalez  es Out cogido robando, ",2
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","1","cfg","bottom","D. Perez  es Out de fly al jardin izquierdo.",3
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","2","vcl","top","J. Lopez  es Out de rolling 3.",0
"Villa Clara","Cienfuegos","miercoles 07, octubre, 2020","14:00","5 de Septiembre","2","vcl","top","W. Pacheco  es Out de rolling 463.",1
